code,title,va_code,node_code,match_type,token,range_size,mapping_note,icd10_crosswalk,curated_icd10_bucket,own_icd10_bucket
SF5K,Disharmony of liver and stomach systems pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF5L,Liver fire invading the stomach system pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF5M,Liver fire invading the lung system pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF5Y,Other specified liver system patterns (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF5Z,"Liver system patterns (TM1), unspecified",VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF60,Heart qi deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF61,Heart blood deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF62,Dual deficiency of heart qi and blood pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF63,Heart meridian obstruction pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF64,Heart yin deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF65,Deficiency of heart qi and yin pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF66,Heart yang deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF67,Heart yang collapse pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF68,Heart fire flaming upward pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF69,Fire harassing heart spirit pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF6A,Water qi intimidating the heart system pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF6B,Heart spirit restlessness pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF6C,Anxiety damaging the spirit pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF6D,Small intestine qi stagnation pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF6E,Small intestine excess heat pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF6F,Small intestine deficiency cold pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF6G,Heart and liver blood deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF6H,Heart and gallbladder qi deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF6J,Heart and spleen systems deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF6K,Heart and lung qi deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF6L,Heart and kidney systems disharmony pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF6M,Heart and kidney yang deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF6Y,Other specified heart system patterns (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF6Z,"Heart system patterns (TM1), unspecified",VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF70,Spleen qi deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF71,Spleen qi sinking pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF72,Spleen deficiency with qi stagnation pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF73,Spleen deficiency with food retention pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF74,Spleen failing to control the blood pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF75,Spleen deficiency and blood depletion pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF76,Spleen yin deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF77,Spleen yang deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF78,Dampness-heat encumbering the spleen system pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF79,Spleen deficiency with dampness accumulation pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF7A,Spleen deficiency with water flooding pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF7B,Cold-dampness encumbering the spleen system pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF7C,Stomach qi deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF7D,Stomach qi uprising pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF7E,Stomach yin deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF7F,Stomach heat pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF7G,Dampness in the intestines pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF7H,Cold invading the stomach system pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF7J,Intestine cold stagnation pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF7K,Anxiety damaging the spleen system pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF7L,Lung and spleen deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF7M,Spleen and kidney yang deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF7Y,Other specified spleen system patterns (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF7Z,"Spleen system patterns (TM1), unspecified",VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF80,Lung qi deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF81,Lung yin deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF82,Lung and kidney yin deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF83,Lung qi and yin deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF84,Lung yang deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF85,Cold phlegm obstructing the lung pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF86,Turbid phlegm accumulation in the lung pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF87,Exterior cold with lung heat pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF88,Intense congestion of lung heat pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF89,Phlegm heat obstructing the lung pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF8A,Wind-heat invading the lung pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF8B,Lung heat transmitting into the intestine pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF8C,Wind-cold fettering the lung pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF8D,Dryness invading the lung pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF8E,Lung dryness with intestinal obstruction pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF8F,Large intestine excess heat pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF8G,Large intestine dampness heat pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF8H,Large intestine fluid deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF8J,Large intestine deficiency cold pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF8Y,Other specified lung system patterns (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF8Z,"Lung system patterns (TM1), unspecified",VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF90,Kidney qi deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF91,Kidney failing to receive qi pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF92,Kidney qi deficiency with water retention pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF93,Kidney yin deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF94,Kidney yin and yang deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF95,Kidney deficiency with marrow depletion pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF96,Kidney essence deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF97,Kidney yang deficiency pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF98,Fear damaging the kidney system pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF99,Blood and heat accumulation in the uterus pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF9A,Phlegm obstructing the uterus pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF9B,Dampness-heat in the uterus pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF9C,Cold stagnation in the uterus pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF9D,Uterine deficiency cold pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF9E,Blood accumulation in the bladder pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF9F,Bladder heat accumulation pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
SF9G,Bladder dampness-heat pattern (TM1),VAs-99,vas_99,owner_fallback,,1,Owner decision 5b (2026-09-24): no annex range and no usable single-bucket crosswalk suggestion,,,
